"screen_name";"username";"user_id";"tweet_id";"tweet_url";"timestamp";"timestamp_epochs";"text";"text_html";"links";"hashtags";"has_media";"img_urls";"video_url";"likes";"retweets";"replies";"is_replied";"is_reply_to";"parent_tweet_id";"reply_to_users" 
"BhavukNagpal";"Bhavuk Nagpal";"1340113092";"1166808737534758913";"/BhavukNagpal/status/1166808737534758913";"2019-08-28 20:24:15";1567023855;"#IoT investment continues to gain momentum as businesses across a range of markets begin to recognize the power of deploying smart, connected #devices to transform their products, operational processes, & business offerings. #Download the study #MindSphere https://sie.ag/2Lcbf6d ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> investment continues to gain momentum as businesses across a range of markets begin to recognize the power of deploying smart, connected <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/devices?src=hash""><s>#</s><b>devices</b></a> to transform their products, operational processes, &amp; business offerings. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Download?src=hash""><s>#</s><b>Download</b></a> the study <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MindSphere?src=hash""><s>#</s><b><strong>MindSphere</strong></b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://sie.ag/2Lcbf6d"" dir=""ltr"" href=""https://t.co/L0WGQl5Jj4"" rel=""nofollow noopener"" target=""_blank"" title=""https://sie.ag/2Lcbf6d""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">sie.ag/2Lcbf6d</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['https://sie.ag/2Lcbf6d']";"['IoT', 'devices', 'Download', 'MindSphere']";False;"[]";"";0;0;0;False;False;"";"[]"
"JamalWajid";"Mohammad Wajid Jamal";"2460175548";"1166693293012373505";"/JamalWajid/status/1166693293012373505";"2019-08-28 12:45:31";1566996331;"Water-treatment technology provider EnWat was experiencing high expenses in maintaining its customers’ facilities. The remote monitoring #digital solution developed with#Siemens #MindSphere  has brought down costs for good. https://sie.ag/327Uekj ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Water-treatment technology provider EnWat was experiencing high expenses in maintaining its customers’ facilities. The remote monitoring <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/digital?src=hash""><s>#</s><b>digital</b></a> solution developed with#Siemens <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MindSphere?src=hash""><s>#</s><b><strong>MindSphere</strong></b></a>  has brought down costs for good. <a class=""twitter-timeline-link"" data-expanded-url=""https://sie.ag/327Uekj"" dir=""ltr"" href=""https://t.co/5uOl3wC3PY"" rel=""nofollow noopener"" target=""_blank"" title=""https://sie.ag/327Uekj""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">sie.ag/327Uekj</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['https://sie.ag/327Uekj']";"['digital', 'Siemens', 'MindSphere']";False;"[]";"";0;0;0;False;False;"";"[]"
"laere_luc";"Luc Van Laere";"1129100728428109825";"1166652311285878785";"/laere_luc/status/1166652311285878785";"2019-08-28 10:02:41";1566986561;"Your #IoT kickstart! Connect your assets easily and profit from key data visualizations with our solution package CONNECT & MONITOR. Learn how to improve quality and productivity due to transparency of production lines with #MindSphere: https://sie.ag/2MEoKih?stc=wwdf209132 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Your <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> kickstart! Connect your assets easily and profit from key data visualizations with our solution package CONNECT &amp; MONITOR. Learn how to improve quality and productivity due to transparency of production lines with <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MindSphere?src=hash""><s>#</s><b><strong>MindSphere</strong></b></a>: <a class=""twitter-timeline-link"" data-expanded-url=""https://sie.ag/2MEoKih?stc=wwdf209132"" dir=""ltr"" href=""https://t.co/SPNhsO22fx"" rel=""nofollow noopener"" target=""_blank"" title=""https://sie.ag/2MEoKih?stc=wwdf209132""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">sie.ag/2MEoKih?stc=ww</span><span class=""invisible"">df209132</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://sie.ag/2MEoKih?stc=wwdf209132']";"['IoT', 'MindSphere']";False;"[]";"";0;0;0;False;False;"";"[]"
"MediaServiceInd";"MediaService";"757514006223548416";"1166609838295658497";"/MediaServiceInd/status/1166609838295658497";"2019-08-28 07:13:54";1566976434;"Fast-track digital solutions: A lean startup methodology helped #EnWat get an app quickly. #Siemens #MindSphere https://sie.ag/2PiCEZs  /Lg #WWWeek2019pic.twitter.com/JgXn8tT4UK";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Fast-track digital solutions: A lean startup methodology helped <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/EnWat?src=hash""><s>#</s><b>EnWat</b></a> get an app quickly. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Siemens?src=hash""><s>#</s><b>Siemens</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MindSphere?src=hash""><s>#</s><b><strong>MindSphere</strong></b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://sie.ag/2PiCEZs"" dir=""ltr"" href=""https://t.co/mCIjD6Xlgg"" rel=""nofollow noopener"" target=""_blank"" title=""https://sie.ag/2PiCEZs""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">sie.ag/2PiCEZs</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> /Lg <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/WWWeek2019?src=hash""><s>#</s><b>WWWeek2019</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/JgXn8tT4UK"">pic.twitter.com/JgXn8tT4UK</a></p>";"['https://sie.ag/2PiCEZs']";"['EnWat', 'Siemens', 'MindSphere', 'WWWeek2019pic']";True;"['https://pbs.twimg.com/media/EDChdeWXoAE1Rcv.jpg', 'https://pbs.twimg.com/media/EDChdegX4AUpFXz.png', 'https://pbs.twimg.com/media/EDChdejXkAA9GU0.jpg']";"";1;0;0;False;False;"";"[]"
"Lutz_Marcel_";"Marcel Lutz";"989124078362652678";"1166582737324642307";"/Lutz_Marcel_/status/1166582737324642307";"2019-08-28 05:26:13";1566969973;"The latest releases of #Navigator openes new #possibilities for #apps and #dashboards through integration into #MindSphere, the #cloud-based, open #IoT operating system from #Siemens. 💪

The the press release: https://sie.ag/2PgQAmI ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The latest releases of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Navigator?src=hash""><s>#</s><b>Navigator</b></a> openes new <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/possibilities?src=hash""><s>#</s><b>possibilities</b></a> for <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/apps?src=hash""><s>#</s><b>apps</b></a> and <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/dashboards?src=hash""><s>#</s><b>dashboards</b></a> through integration into <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MindSphere?src=hash""><s>#</s><b><strong>MindSphere</strong></b></a>, the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/cloud?src=hash""><s>#</s><b>cloud</b></a>-based, open <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> operating system from <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Siemens?src=hash""><s>#</s><b>Siemens</b></a>. <img alt=""💪"" aria-label=""Emoji: Angespannter Bizeps"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4aa.png"" title=""Angespannter Bizeps""/>

The the press release: <a class=""twitter-timeline-link"" data-expanded-url=""https://sie.ag/2PgQAmI"" dir=""ltr"" href=""https://t.co/uTI9cGDM8A"" rel=""nofollow noopener"" target=""_blank"" title=""https://sie.ag/2PgQAmI""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">sie.ag/2PgQAmI</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['https://sie.ag/2PgQAmI']";"['Navigator', 'possibilities', 'apps', 'dashboards', 'MindSphere', 'cloud', 'IoT', 'Siemens']";False;"[]";"";2;1;0;False;False;"";"[]"
"BhavukNagpal";"Bhavuk Nagpal";"1340113092";"1166576793706536961";"/BhavukNagpal/status/1166576793706536961";"2019-08-28 05:02:36";1566968556;"Your challenge is our challenge! #Siemens & our #MindSphere partner ecosystem join forces to build solutions that help solve your Industrial #IoT challenges. See #IIoT in action - explore our featured selection of real #MindSphere #usecases by industry at: https://sie.ag/2MFm4AU ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Your challenge is our challenge! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Siemens?src=hash""><s>#</s><b>Siemens</b></a> &amp; our <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MindSphere?src=hash""><s>#</s><b><strong>MindSphere</strong></b></a> partner ecosystem join forces to build solutions that help solve your Industrial <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> challenges. See <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IIoT?src=hash""><s>#</s><b>IIoT</b></a> in action - explore our featured selection of real <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MindSphere?src=hash""><s>#</s><b><strong>MindSphere</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/usecases?src=hash""><s>#</s><b>usecases</b></a> by industry at: <a class=""twitter-timeline-link"" data-expanded-url=""https://sie.ag/2MFm4AU"" dir=""ltr"" href=""https://t.co/PpPqIZmd8l"" rel=""nofollow noopener"" target=""_blank"" title=""https://sie.ag/2MFm4AU""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">sie.ag/2MFm4AU</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['https://sie.ag/2MFm4AU']";"['Siemens', 'MindSphere', 'IoT', 'IIoT', 'MindSphere', 'usecases']";False;"[]";"";0;0;0;False;False;"";"[]"
"vineetwarikoo";"vineet warikoo";"77199717";"1166557261260419072";"/vineetwarikoo/status/1166557261260419072";"2019-08-28 03:44:59";1566963899;"#Digitaltransformation is about collaboration. Partnerships add expertise to your team and ours, and help accelerate the benefits of business transformation. Find the right featured #MindSphere partners for your #digitalization challenges today at: #IoT https://sie.ag/2LbiYkN ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Digitaltransformation?src=hash""><s>#</s><b>Digitaltransformation</b></a> is about collaboration. Partnerships add expertise to your team and ours, and help accelerate the benefits of business transformation. Find the right featured <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MindSphere?src=hash""><s>#</s><b><strong>MindSphere</strong></b></a> partners for your <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/digitalization?src=hash""><s>#</s><b>digitalization</b></a> challenges today at: <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://sie.ag/2LbiYkN"" dir=""ltr"" href=""https://t.co/w0fRiEnh9D"" rel=""nofollow noopener"" target=""_blank"" title=""https://sie.ag/2LbiYkN""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">sie.ag/2LbiYkN</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['https://sie.ag/2LbiYkN']";"['Digitaltransformation', 'MindSphere', 'digitalization', 'IoT']";False;"[]";"";0;0;0;False;False;"";"[]"
"TorgeirBolghaug";"Torgeir Bolghaug";"949433035795107840";"976221087640924161";"/TorgeirBolghaug/status/976221087640924161";"2018-03-20 22:16:59";1521584219;"Meet Mithu and Showmen! We are having a kick-off meeting for a new MindSphere IoT application designed especially for a Norwegian industrial customer. #siemens #devops #mindsphere #iot #iiot #digitalization #futuremakerspic.twitter.com/JBhW3Pc256";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Meet Mithu and Showmen! We are having a kick-off meeting for a new MindSphere IoT application designed especially for a Norwegian industrial customer. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/siemens?src=hash""><s>#</s><b>siemens</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/devops?src=hash""><s>#</s><b>devops</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mindsphere?src=hash""><s>#</s><b><strong>mindsphere</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/iot?src=hash""><s>#</s><b>iot</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/iiot?src=hash""><s>#</s><b>iiot</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/digitalization?src=hash""><s>#</s><b>digitalization</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/futuremakers?src=hash""><s>#</s><b>futuremakers</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/JBhW3Pc256"">pic.twitter.com/JBhW3Pc256</a></p>";"[]";"['siemens', 'devops', 'mindsphere', 'iot', 'iiot', 'digitalization', 'futuremakerspic']";True;"['https://pbs.twimg.com/media/DYw756EVQAAtX_P.jpg']";"";0;0;0;False;False;"";"[]"
"FarandWidecom";"Far & Wide";"974356729856053248";"1067503008752185345";"/FarandWidecom/status/1067503008752185345";"2018-11-27 19:38:45";1543347525;"How many of these have you ever been to?";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">How many of these have you ever been to?</p>";"[]";"[]";False;"[]";"";196;42;25;True;False;"";"[]"
"DigitalVipul";"Vipul Tiwari ⚡";"830980785821859840";"976188379665780737";"/DigitalVipul/status/976188379665780737";"2018-03-20 20:07:01";1521576421;"RT @IIoT_World RT @SiemensMobility: Check out the #Periscope about #MindSphere the operating system for #IoT. #itsyourcity #ITAdamhttps://www.pscp.tv/w/bYDLnzFQbUVxWGFBYlBZam98MUJSSmpya3ZOYWVKd8nTIuKUth9YMriULqCHmYDu35KtdcQYTCJtZgRc2NFT …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">RT <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""821567125785612288"" dir=""ltr"" href=""/IIoT_World""><s>@</s><b>IIoT_World</b></a> RT <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1359540667"" dir=""ltr"" href=""/SiemensMobility""><s>@</s><b>SiemensMobility</b></a>: Check out the <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Periscope?src=hash""><s>#</s><b>Periscope</b></a><a dir=""ltr"" href=""/hashtag/Periscope?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/Periscope/Periscope.png""/></a></span> about <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MindSphere?src=hash""><s>#</s><b><strong>MindSphere</strong></b></a> the operating system for <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a>. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/itsyourcity?src=hash""><s>#</s><b>itsyourcity</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ITAdam?src=hash""><s>#</s><b>ITAdam</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.pscp.tv/w/bYDLnzFQbUVxWGFBYlBZam98MUJSSmpya3ZOYWVKd8nTIuKUth9YMriULqCHmYDu35KtdcQYTCJtZgRc2NFT"" dir=""ltr"" href=""https://t.co/vXb0hbO7s1"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.pscp.tv/w/bYDLnzFQbUVxWGFBYlBZam98MUJSSmpya3ZOYWVKd8nTIuKUth9YMriULqCHmYDu35KtdcQYTCJtZgRc2NFT""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">pscp.tv/w/bYDLnzFQbUVx</span><span class=""invisible"">WGFBYlBZam98MUJSSmpya3ZOYWVKd8nTIuKUth9YMriULqCHmYDu35KtdcQYTCJtZgRc2NFT</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://www.pscp.tv/w/bYDLnzFQbUVxWGFBYlBZam98MUJSSmpya3ZOYWVKd8nTIuKUth9YMriULqCHmYDu35KtdcQYTCJtZgRc2NFT']";"['Periscope', 'MindSphere', 'IoT', 'itsyourcity', 'ITAdamhttps']";False;"[]";"";1;0;0;False;False;"";"[]"
"AnneMuriel_Alx";"Anne-Muriel Alexici";"4274858775";"976147980624461825";"/AnneMuriel_Alx/status/976147980624461825";"2018-03-20 17:26:29";1521566789;"Everything you always wanted to know about #Mindsphere for #mobilityhttps://twitter.com/SiemensMobility/status/976027562185957377 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Everything you always wanted to know about <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Mindsphere?src=hash""><s>#</s><b><strong>Mindsphere</strong></b></a> for <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mobility?src=hash""><s>#</s><b>mobility</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/SiemensMobility/status/976027562185957377"" dir=""ltr"" href=""https://t.co/BrQlqvk9AY"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/SiemensMobility/status/976027562185957377""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/SiemensMobilit</span><span class=""invisible"">y/status/976027562185957377</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/SiemensMobility/status/976027562185957377']";"['Mindsphere', 'mobilityhttps']";False;"[]";"";1;1;0;False;False;"";"[]"
"susana_hgs";"Susana Hormigos";"314061683";"976120751655972866";"/susana_hgs/status/976120751655972866";"2018-03-20 15:38:17";1521560297;"Yesterday at the #Siemens booth in @Light_Building we learnt more about the automation in buildings!! Thank you @SiemensBT for the información provided! #CreatingPerfectPlaces #LB18 #MindSphere #Building @SiemensEnergyES @Siemens_Energypic.twitter.com/zWZcynFx0t";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Yesterday at the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Siemens?src=hash""><s>#</s><b>Siemens</b></a> booth in <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""82073850"" dir=""ltr"" href=""/Light_Building""><s>@</s><b>Light_Building</b></a> we learnt more about the automation in buildings!! Thank you @SiemensBT for the información provided! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CreatingPerfectPlaces?src=hash""><s>#</s><b>CreatingPerfectPlaces</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/LB18?src=hash""><s>#</s><b>LB18</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MindSphere?src=hash""><s>#</s><b><strong>MindSphere</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Building?src=hash""><s>#</s><b>Building</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""394145038"" dir=""ltr"" href=""/SiemensEnergyES""><s>@</s><b>SiemensEnergyES</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""35009875"" dir=""ltr"" href=""/Siemens_Energy""><s>@</s><b>Siemens_Energy</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/zWZcynFx0t"">pic.twitter.com/zWZcynFx0t</a></p>";"[]";"['Siemens', 'CreatingPerfectPlaces', 'LB18', 'MindSphere', 'Building']";True;"['https://pbs.twimg.com/media/DYvgpSPWsAAlcAX.jpg']";"";11;1;0;False;False;"";"[]"
"StefanSchwab1";"Stefan Schwab";"1968664632";"976118115116314625";"/StefanSchwab1/status/976118115116314625";"2018-03-20 15:27:48";1521559668;"Great collaboration between #Siemens #allianzarena #Munich #MindSphere with #Customers from @Siemens_Aus #FCBayern #fcbpic.twitter.com/0Ydi1CGDkA";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Great collaboration between <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Siemens?src=hash""><s>#</s><b>Siemens</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/allianzarena?src=hash""><s>#</s><b>allianzarena</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Munich?src=hash""><s>#</s><b>Munich</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MindSphere?src=hash""><s>#</s><b><strong>MindSphere</strong></b></a> with <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Customers?src=hash""><s>#</s><b>Customers</b></a> from <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""236623365"" dir=""ltr"" href=""/Siemens_Aus""><s>@</s><b>Siemens_Aus</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FCBayern?src=hash""><s>#</s><b>FCBayern</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/fcb?src=hash""><s>#</s><b>fcb</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/0Ydi1CGDkA"">pic.twitter.com/0Ydi1CGDkA</a></p>";"[]";"['Siemens', 'allianzarena', 'Munich', 'MindSphere', 'Customers', 'FCBayern', 'fcbpic']";True;"['https://pbs.twimg.com/media/DYveOm2VMAAOuX8.jpg', 'https://pbs.twimg.com/media/DYveOm3U8AUNJyZ.jpg', 'https://pbs.twimg.com/media/DYveOm4VoAMyvRr.jpg', 'https://pbs.twimg.com/media/DYveOm3VMAEq3-J.jpg']";"";6;1;0;False;False;"";"[]"
"FrankRortvedt";"Frank Rørtvedt";"968170714661572608";"976107318185111552";"/FrankRortvedt/status/976107318185111552";"2018-03-20 14:44:54";1521557094;"Meet Mithu and Showmen! We are having a kick-off meeting for a new MindSphere IoT application designed especially for a Norwegian industrial customer. #siemens #devops #mindsphere #iot #iiot #digitalization #futuremakerspic.twitter.com/tvBYbbzIEm";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Meet Mithu and Showmen! We are having a kick-off meeting for a new MindSphere IoT application designed especially for a Norwegian industrial customer. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/siemens?src=hash""><s>#</s><b>siemens</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/devops?src=hash""><s>#</s><b>devops</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mindsphere?src=hash""><s>#</s><b><strong>mindsphere</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/iot?src=hash""><s>#</s><b>iot</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/iiot?src=hash""><s>#</s><b>iiot</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/digitalization?src=hash""><s>#</s><b>digitalization</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/futuremakers?src=hash""><s>#</s><b>futuremakers</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/tvBYbbzIEm"">pic.twitter.com/tvBYbbzIEm</a></p>";"[]";"['siemens', 'devops', 'mindsphere', 'iot', 'iiot', 'digitalization', 'futuremakerspic']";True;"['https://pbs.twimg.com/media/DYvUbpxVAAARpvy.jpg']";"";0;0;0;False;False;"";"[]"
