,username,fullname,user_id,tweet_id,timestamp,replies,retweets,likes,text,html,hashtag,year
188,YvonneSorg,Yvonne Sorg,886716806,1089542028369817601,2019-01-27 15:13:56,0,3,10,Teamevent @adamosgroup #Hackathon 4.3 has started. Looking forward to three exciting and inspiring days. #IIoT #ADAMOS @ZEISS_Group @dmgmorigermany @DuerrAG @SoftwareAG_D @logiclinegmbh @nterra_com @ASM_SMT_Press @karlpic.twitter.com/nQO7LiXy6a,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Teamevent <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""976468428163829760"" dir=""ltr"" href=""/adamosgroup""><s>@</s><b>adamosgroup</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Hackathon?src=hash""><s>#</s><b>Hackathon</b></a> 4.3 has started. Looking forward to three exciting and inspiring days. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IIoT?src=hash""><s>#</s><b>IIoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""46126781"" dir=""ltr"" href=""/ZEISS_Group""><s>@</s><b>ZEISS_Group</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""768102371108937729"" dir=""ltr"" href=""/dmgmorigermany""><s>@</s><b>dmgmorigermany</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""103847476"" dir=""ltr"" href=""/DuerrAG""><s>@</s><b>DuerrAG</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""137759309"" dir=""ltr"" href=""/SoftwareAG_D""><s>@</s><b>SoftwareAG_D</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""363328099"" dir=""ltr"" href=""/logiclinegmbh""><s>@</s><b>logiclinegmbh</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""709382120922288128"" dir=""ltr"" href=""/nterra_com""><s>@</s><b>nterra_com</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""56974649"" dir=""ltr"" href=""/ASM_SMT_Press""><s>@</s><b>ASM_SMT_Press</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1488"" dir=""ltr"" href=""/karl""><s>@</s><b>karl</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/nQO7LiXy6a"">pic.twitter.com/nQO7LiXy6a</a></p>",adamos,2019
189,DuerrAG,Dürr,103847476,1088038642197635074,2019-01-23 11:40:01,0,2,5,ADAMOS IIoT platform is growing: five further mechanical engineering firms have joined! Learn more: https://bit.ly/2DsR5lA  #ADAMOS #DuerrNews @adamosgrouppic.twitter.com/5hJKZIPoiy,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">ADAMOS IIoT platform is growing: five further mechanical engineering firms have joined! Learn more: <a class=""twitter-timeline-link"" data-expanded-url=""https://bit.ly/2DsR5lA"" dir=""ltr"" href=""https://t.co/UOSeB3z5D2"" rel=""nofollow noopener"" target=""_blank"" title=""https://bit.ly/2DsR5lA""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">bit.ly/2DsR5lA</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DuerrNews?src=hash""><s>#</s><b>DuerrNews</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""976468428163829760"" dir=""ltr"" href=""/adamosgroup""><s>@</s><b>adamosgroup</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/5hJKZIPoiy"">pic.twitter.com/5hJKZIPoiy</a></p>",adamos,2019
190,adamosgroup,ADAMOS Media,976468428163829760,1087733705324593159,2019-01-22 15:28:19,0,1,5,WERKBLiQ as a Service live on stage at DMG MORI press conference. One great Application also on ADAMOS #IIoT #Platform for #Mechanical #Engineering #WERKBLiQ @dmgmorigermany @dmgmorieu #Adamos pic.twitter.com/44JdEKtfDb,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">WERKBLiQ as a Service live on stage at DMG MORI press conference. One great Application also on ADAMOS <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IIoT?src=hash""><s>#</s><b>IIoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Platform?src=hash""><s>#</s><b>Platform</b></a> for <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Mechanical?src=hash""><s>#</s><b>Mechanical</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Engineering?src=hash""><s>#</s><b>Engineering</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/WERKBLiQ?src=hash""><s>#</s><b>WERKBLiQ</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""768102371108937729"" dir=""ltr"" href=""/dmgmorigermany""><s>@</s><b>dmgmorigermany</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""768734043709935617"" dir=""ltr"" href=""/dmgmorieu""><s>@</s><b>dmgmorieu</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Adamos?src=hash""><s>#</s><b><strong>Adamos</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/44JdEKtfDb"">pic.twitter.com/44JdEKtfDb</a></p>",adamos,2019
191,adamosgroup,ADAMOS Media,976468428163829760,1087731466384093184,2019-01-22 15:19:25,0,2,9,Digitization is dynamically gaining importance for DMG MORI.  Both in the internal process chain and as a value-added partner for its customers. #digitalfactory #SupplyChain #adamos #machinetool #mechanical #Engineering #IIoT #Platform @dmgmorigermany @dmgmorieupic.twitter.com/WMSx5fDEK8,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Digitization is dynamically gaining importance for DMG MORI.  Both in the internal process chain and as a value-added partner for its customers. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/digitalfactory?src=hash""><s>#</s><b>digitalfactory</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SupplyChain?src=hash""><s>#</s><b>SupplyChain</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/adamos?src=hash""><s>#</s><b><strong>adamos</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/machinetool?src=hash""><s>#</s><b>machinetool</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mechanical?src=hash""><s>#</s><b>mechanical</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Engineering?src=hash""><s>#</s><b>Engineering</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IIoT?src=hash""><s>#</s><b>IIoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Platform?src=hash""><s>#</s><b>Platform</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""768102371108937729"" dir=""ltr"" href=""/dmgmorigermany""><s>@</s><b>dmgmorigermany</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""768734043709935617"" dir=""ltr"" href=""/dmgmorieu""><s>@</s><b>dmgmorieu</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/WMSx5fDEK8"">pic.twitter.com/WMSx5fDEK8</a></p>",adamos,2019
202,oliver_hoess,Oliver Hoess,1538354196,914047094528331776,2017-09-30 08:39:44,0,0,1,"Top 15 Posts im September 2017 und Top-Events im Oktober und November

https://innovative-trends.de/2017/09/30/top-15-posts-im-september-2017-und-top-events-im-oktober-und-november/ … #dsag #adamos #software_ag #digitalisierungpic.twitter.com/vcLZBFxFi1","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Top 15 Posts im September 2017 und Top-Events im Oktober und November

<a class=""twitter-timeline-link"" data-expanded-url=""https://innovative-trends.de/2017/09/30/top-15-posts-im-september-2017-und-top-events-im-oktober-und-november/"" dir=""ltr"" href=""https://t.co/mVws3Uo2XB"" rel=""nofollow noopener"" target=""_blank"" title=""https://innovative-trends.de/2017/09/30/top-15-posts-im-september-2017-und-top-events-im-oktober-und-november/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">innovative-trends.de/2017/09/30/top</span><span class=""invisible"">-15-posts-im-september-2017-und-top-events-im-oktober-und-november/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/dsag?src=hash""><s>#</s><b>dsag</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/adamos?src=hash""><s>#</s><b><strong>adamos</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/software_ag?src=hash""><s>#</s><b>software_ag</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/digitalisierung?src=hash""><s>#</s><b>digitalisierung</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/vcLZBFxFi1"">pic.twitter.com/vcLZBFxFi1</a></p>",adamos,2017
203,MDA_Technology,MDA Technologies,1391678550,912987529380601857,2017-09-27 10:29:24,0,0,1,New #alliance between #machine #building and #IT for #Industrie 4.0 #IN40 @DuerrAG @DMGMORIAG @ZEISS_Group #ADAMOS https://www.world-of-industries.de/new-alliance-machine-building-industrie-4-0/ …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">New <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/alliance?src=hash""><s>#</s><b>alliance</b></a> between <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/machine?src=hash""><s>#</s><b>machine</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/building?src=hash""><s>#</s><b>building</b></a> and <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IT?src=hash""><s>#</s><b>IT</b></a> for <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Industrie?src=hash""><s>#</s><b>Industrie</b></a> 4.0 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IN40?src=hash""><s>#</s><b>IN40</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""103847476"" dir=""ltr"" href=""/DuerrAG""><s>@</s><b>DuerrAG</b></a> @DMGMORIAG <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""46126781"" dir=""ltr"" href=""/ZEISS_Group""><s>@</s><b>ZEISS_Group</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://www.world-of-industries.de/new-alliance-machine-building-industrie-4-0/"" dir=""ltr"" href=""https://t.co/xNOwpDdquJ"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.world-of-industries.de/new-alliance-machine-building-industrie-4-0/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">world-of-industries.de/new-alliance-m</span><span class=""invisible"">achine-building-industrie-4-0/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",adamos,2017
204,atemagazine,Automation,2206790814,912987527677661187,2017-09-27 10:29:23,0,0,0,New #alliance between #machine #building and #IT for #Industrie 4.0 #IN40 @DuerrAG @DMGMORIAG @ZEISS_Group #ADAMOS https://www.world-of-industries.de/new-alliance-machine-building-industrie-4-0/ …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">New <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/alliance?src=hash""><s>#</s><b>alliance</b></a> between <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/machine?src=hash""><s>#</s><b>machine</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/building?src=hash""><s>#</s><b>building</b></a> and <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IT?src=hash""><s>#</s><b>IT</b></a> for <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Industrie?src=hash""><s>#</s><b>Industrie</b></a> 4.0 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IN40?src=hash""><s>#</s><b>IN40</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""103847476"" dir=""ltr"" href=""/DuerrAG""><s>@</s><b>DuerrAG</b></a> @DMGMORIAG <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""46126781"" dir=""ltr"" href=""/ZEISS_Group""><s>@</s><b>ZEISS_Group</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.world-of-industries.de/new-alliance-machine-building-industrie-4-0/"" dir=""ltr"" href=""https://t.co/PBrh7wtR4m"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.world-of-industries.de/new-alliance-machine-building-industrie-4-0/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">world-of-industries.de/new-alliance-m</span><span class=""invisible"">achine-building-industrie-4-0/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",adamos,2017
205,DirkSchaar,Dirk Schaar,85410195,912987525588946945,2017-09-27 10:29:23,0,2,4,New #alliance between #machine #building and #IT for #Industrie 4.0 #IN40 @DuerrAG @DMGMORIAG @ZEISS_Group #ADAMOS https://www.world-of-industries.de/new-alliance-machine-building-industrie-4-0/ …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">New <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/alliance?src=hash""><s>#</s><b>alliance</b></a> between <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/machine?src=hash""><s>#</s><b>machine</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/building?src=hash""><s>#</s><b>building</b></a> and <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IT?src=hash""><s>#</s><b>IT</b></a> for <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Industrie?src=hash""><s>#</s><b>Industrie</b></a> 4.0 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IN40?src=hash""><s>#</s><b>IN40</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""103847476"" dir=""ltr"" href=""/DuerrAG""><s>@</s><b>DuerrAG</b></a> @DMGMORIAG <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""46126781"" dir=""ltr"" href=""/ZEISS_Group""><s>@</s><b>ZEISS_Group</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://www.world-of-industries.de/new-alliance-machine-building-industrie-4-0/"" dir=""ltr"" href=""https://t.co/9dAryKrMnC"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.world-of-industries.de/new-alliance-machine-building-industrie-4-0/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">world-of-industries.de/new-alliance-m</span><span class=""invisible"">achine-building-industrie-4-0/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",adamos,2017
206,Naveen_BSurya,Naveen Suryavanshi,3041129594,910751609134645249,2017-09-21 06:24:39,0,0,3,World market leaders combine strengths in #ADAMOS @dmgmoriasia @DuerrAG @SoftwareAG @ZEISS_Group @dmgmoriusa @Mfgtec…https://lnkd.in/eJxJ_cN ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">World market leaders combine strengths in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""768734999860346880"" dir=""ltr"" href=""/dmgmoriasia""><s>@</s><b>dmgmoriasia</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""103847476"" dir=""ltr"" href=""/DuerrAG""><s>@</s><b>DuerrAG</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20679454"" dir=""ltr"" href=""/SoftwareAG""><s>@</s><b>SoftwareAG</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""46126781"" dir=""ltr"" href=""/ZEISS_Group""><s>@</s><b>ZEISS_Group</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""119165835"" dir=""ltr"" href=""/dmgmoriusa""><s>@</s><b>dmgmoriusa</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""462198844"" dir=""ltr"" href=""/mfgtec""><s>@</s><b>Mfgtec</b></a>…<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://lnkd.in/eJxJ_cN"" dir=""ltr"" href=""https://t.co/5kuZ2kv6qu"" rel=""nofollow noopener"" target=""_blank"" title=""https://lnkd.in/eJxJ_cN""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">lnkd.in/eJxJ_cN</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",adamos,2017
207,sieg_o,Olaf Sieg,812173032181612544,910742500633178112,2017-09-21 05:48:27,0,0,2,New #iot architecture of #adamos  JV #digitalisierung #ecosystem for manufacturing industriespic.twitter.com/lymVGAixuc,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">New <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/iot?src=hash""><s>#</s><b>iot</b></a> architecture of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/adamos?src=hash""><s>#</s><b><strong>adamos</strong></b></a>  JV <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/digitalisierung?src=hash""><s>#</s><b>digitalisierung</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ecosystem?src=hash""><s>#</s><b>ecosystem</b></a> for manufacturing industries<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/lymVGAixuc"">pic.twitter.com/lymVGAixuc</a></p>",adamos,2017
208,sieg_o,Olaf Sieg,812173032181612544,910740224887738368,2017-09-21 05:39:25,0,0,4,Bigbang for midsize manufacturing industries with #Adamos expected #Ecosystem #emo2017 Thanks for insights and discussion with CEO #iotpic.twitter.com/Rz3fvp9xup,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Bigbang for midsize manufacturing industries with <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Adamos?src=hash""><s>#</s><b><strong>Adamos</strong></b></a> expected <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Ecosystem?src=hash""><s>#</s><b>Ecosystem</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/emo2017?src=hash""><s>#</s><b>emo2017</b></a> Thanks for insights and discussion with CEO <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/iot?src=hash""><s>#</s><b>iot</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Rz3fvp9xup"">pic.twitter.com/Rz3fvp9xup</a></p>",adamos,2017
209,SteveHilton,Steve Hilton,104589954,910162909938028544,2017-09-19 15:25:22,0,3,3,"Research thoughts on #Digitization, #ADAMOS and @Cumulocity https://www.machnation.com/2017/09/19/adamos-cumulocity-industrial-iot-iiot/ … via @MachNationIoT","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Research thoughts on <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Digitization?src=hash""><s>#</s><b>Digitization</b></a>, <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a> and <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""481245118"" dir=""ltr"" href=""/Cumulocity""><s>@</s><b>Cumulocity</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://www.machnation.com/2017/09/19/adamos-cumulocity-industrial-iot-iiot/"" dir=""ltr"" href=""https://t.co/VFoBnLTXcE"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.machnation.com/2017/09/19/adamos-cumulocity-industrial-iot-iiot/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">machnation.com/2017/09/19/ada</span><span class=""invisible"">mos-cumulocity-industrial-iot-iiot/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2250493369"" dir=""ltr"" href=""/MachNationIoT""><s>@</s><b>MachNationIoT</b></a></p>",adamos,2017
210,machines4sale,Machines4sale,492154476,910060454466158593,2017-09-19 08:38:15,0,0,1,news from #DMG #MORI: World market leaders combine strengths in #ADAMOS. Read about it here - http://ow.ly/VPDK30fgbpU ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">news from <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DMG?src=hash""><s>#</s><b>DMG</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MORI?src=hash""><s>#</s><b>MORI</b></a>: World market leaders combine strengths in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ADAMOS?src=hash""><s>#</s><b><strong>ADAMOS</strong></b></a>. Read about it here - <a class=""twitter-timeline-link"" data-expanded-url=""http://ow.ly/VPDK30fgbpU"" dir=""ltr"" href=""https://t.co/6zEPKQgjNx"" rel=""nofollow noopener"" target=""_blank"" title=""http://ow.ly/VPDK30fgbpU""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ow.ly/VPDK30fgbpU</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",adamos,2017
211,feedsh,Frederic Hanika,17899593,908685286632185856,2017-09-15 13:33:49,0,0,1,@SoftwareAG gets smarter on IoT with @Cumulocity - Internet of Business #IIoT #Adamos https://internetofbusiness.com/software-ag-gets-smarter-on-iot-with-cumulocity/ …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20679454"" dir=""ltr"" href=""/SoftwareAG""><s>@</s><b>SoftwareAG</b></a> gets smarter on IoT with <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""481245118"" dir=""ltr"" href=""/Cumulocity""><s>@</s><b>Cumulocity</b></a> - Internet of Business <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IIoT?src=hash""><s>#</s><b>IIoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Adamos?src=hash""><s>#</s><b><strong>Adamos</strong></b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://internetofbusiness.com/software-ag-gets-smarter-on-iot-with-cumulocity/"" dir=""ltr"" href=""https://t.co/OhcTjc0tu8"" rel=""nofollow noopener"" target=""_blank"" title=""https://internetofbusiness.com/software-ag-gets-smarter-on-iot-with-cumulocity/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">internetofbusiness.com/software-ag-ge</span><span class=""invisible"">ts-smarter-on-iot-with-cumulocity/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",adamos,2017
